#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.3093  -12.7597  -12.5262  -12.2736  -12.1958  -12.1342  -12.0370  -12.0214  -11.9957  -11.9633  -11.9013  -11.7416  -11.7067   -7.0759   -7.0550   -7.0202   -6.9934   -6.9639   -6.9159   -6.8879   -6.8470   -6.7175   -6.6319   -4.7802   -4.4539   -4.1805   -3.9030   -3.7419   -3.5699   -3.4368   -3.3861   -3.1681   -3.1312   -2.9164   -2.8188   -2.7696   -2.5943   -2.5092   -2.3966   -2.1544   -2.0319   -1.9622   -1.9336   -1.7738   -1.6197   -1.5563   -1.5491   -1.4492   -1.3858   -1.2761   -1.2174   -1.0871   -1.0009   -0.9714   -0.8159   -0.7977   -0.5892   -0.5553   -0.5231    0.4570    0.5672    0.6373    0.7502    1.5427    1.6635    1.7250    1.7835    1.8372    1.8937    3.3561    3.8743    4.1599    4.6704    4.9929    5.2207    5.2673    5.4353    5.4889    5.6356    5.7361    5.7630
  0.3197  -12.7513  -12.5177  -12.2832  -12.1919  -12.1353  -12.0468  -12.0245  -11.9966  -11.9588  -11.9028  -11.7451  -11.7075   -7.0764   -7.0558   -7.0201   -6.9937   -6.9639   -6.9152   -6.8881   -6.8470   -6.7182   -6.6314   -4.7706   -4.4460   -4.1823   -3.9030   -3.7454   -3.5719   -3.4284   -3.3802   -3.1610   -3.1298   -2.9042   -2.8072   -2.7773   -2.5926   -2.4981   -2.3988   -2.1565   -2.0429   -1.9748   -1.9350   -1.7688   -1.6178   -1.5509   -1.5467   -1.4491   -1.3875   -1.2846   -1.2208   -1.0932   -1.0064   -0.9768   -0.8062   -0.8011   -0.5956   -0.5659   -0.5247    0.4563    0.5674    0.6378    0.7418    1.5379    1.6621    1.7264    1.7874    1.8377    1.8951    3.3529    3.8773    4.1512    4.6876    5.0101    5.2276    5.2717    5.4456    5.4862    5.6158    5.7425    5.7618
  0.3300  -12.7427  -12.5091  -12.2928  -12.1880  -12.1364  -12.0567  -12.0276  -11.9976  -11.9543  -11.9042  -11.7486  -11.7082   -7.0769   -7.0565   -7.0200   -6.9940   -6.9640   -6.9145   -6.8882   -6.8471   -6.7189   -6.6309   -4.7612   -4.4382   -4.1841   -3.9030   -3.7487   -3.5739   -3.4198   -3.3737   -3.1549   -3.1271   -2.8919   -2.7963   -2.7843   -2.5911   -2.4867   -2.4032   -2.1615   -2.0547   -1.9879   -1.9333   -1.7642   -1.6185   -1.5515   -1.5419   -1.4465   -1.3879   -1.2906   -1.2229   -1.0980   -1.0137   -0.9807   -0.8070   -0.7943   -0.6015   -0.5776   -0.5244    0.4555    0.5675    0.6383    0.7338    1.5334    1.6605    1.7277    1.7915    1.8382    1.8965    3.3487    3.8800    4.1419    4.7034    5.0292    5.2372    5.2752    5.4540    5.4822    5.5979    5.7285    5.7810
  0.3403  -12.7341  -12.5004  -12.3025  -12.1840  -12.1375  -12.0667  -12.0307  -11.9984  -11.9497  -11.9056  -11.7522  -11.7089   -7.0774   -7.0573   -7.0200   -6.9943   -6.9641   -6.9138   -6.8882   -6.8471   -6.7196   -6.6304   -4.7519   -4.4306   -4.1859   -3.9030   -3.7518   -3.5758   -3.4112   -3.3664   -3.1506   -3.1226   -2.8796   -2.7952   -2.7818   -2.5896   -2.4755   -2.4095   -2.1692   -2.0672   -2.0008   -1.9290   -1.7602   -1.6215   -1.5511   -1.5416   -1.4400   -1.3879   -1.2939   -1.2237   -1.1015   -1.0219   -0.9839   -0.8118   -0.7841   -0.6069   -0.5897   -0.5229    0.4548    0.5674    0.6387    0.7260    1.5292    1.6587    1.7290    1.7957    1.8386    1.8979    3.3437    3.8825    4.1322    4.7178    5.0501    5.2489    5.2783    5.4565    5.4797    5.5844    5.7113    5.8020
  0.3506  -12.7254  -12.4917  -12.3122  -12.1800  -12.1385  -12.0767  -12.0339  -11.9993  -11.9451  -11.9068  -11.7558  -11.7095   -7.0779   -7.0580   -7.0199   -6.9945   -6.9641   -6.9133   -6.8883   -6.8471   -6.7203   -6.6299   -4.7428   -4.4233   -4.1877   -3.9028   -3.7548   -3.5777   -3.4026   -3.3584   -3.1484   -3.1160   -2.8675   -2.8025   -2.7709   -2.5881   -2.4647   -2.4176   -2.1789   -2.0807   -2.0132   -1.9228   -1.7569   -1.6266   -1.5508   -1.5442   -1.4303   -1.3878   -1.2946   -1.2234   -1.1038   -1.0305   -0.9870   -0.8171   -0.7739   -0.6120   -0.6016   -0.5207    0.4540    0.5672    0.6392    0.7186    1.5253    1.6567    1.7302    1.7998    1.8390    1.8991    3.3381    3.8850    4.1221    4.7309    5.0725    5.2609    5.2829    5.4478    5.4835    5.5764    5.6926    5.8251
  0.3609  -12.7167  -12.4829  -12.3219  -12.1759  -12.1394  -12.0867  -12.0372  -12.0001  -11.9406  -11.9080  -11.7595  -11.7102   -7.0783   -7.0586   -7.0199   -6.9947   -6.9641   -6.9127   -6.8883   -6.8472   -6.7210   -6.6295   -4.7340   -4.4162   -4.1895   -3.9027   -3.7576   -3.5794   -3.3941   -3.3497   -3.1477   -3.1077   -2.8556   -2.8103   -2.7594   -2.5864   -2.4550   -2.4269   -2.1898   -2.0952   -2.0249   -1.9155   -1.7545   -1.6335   -1.5541   -1.5442   -1.4191   -1.3871   -1.2931   -1.2222   -1.1051   -1.0391   -0.9904   -0.8226   -0.7642   -0.6179   -0.6121   -0.5180    0.4532    0.5668    0.6396    0.7115    1.5217    1.6546    1.7316    1.8039    1.8394    1.9002    3.3318    3.8874    4.1118    4.7428    5.0965    5.2689    5.2932    5.4320    5.4903    5.5732    5.6730    5.8575
  0.3712  -12.7080  -12.4741  -12.3316  -12.1719  -12.1403  -12.0966  -12.0406  -12.0008  -11.9362  -11.9090  -11.7632  -11.7108   -7.0787   -7.0593   -7.0199   -6.9949   -6.9641   -6.9123   -6.8883   -6.8472   -6.7217   -6.6291   -4.7255   -4.4095   -4.1914   -3.9025   -3.7603   -3.5811   -3.3859   -3.3404   -3.1481   -3.0982   -2.8446   -2.8178   -2.7479   -2.5847   -2.4493   -2.4343   -2.2012   -2.1106   -2.0355   -1.9078   -1.7529   -1.6416   -1.5602   -1.5413   -1.4091   -1.3842   -1.2900   -1.2202   -1.1053   -1.0473   -0.9943   -0.8280   -0.7550   -0.6275   -0.6180   -0.5149    0.4523    0.5663    0.6401    0.7049    1.5184    1.6523    1.7329    1.8078    1.8398    1.9012    3.3251    3.8898    4.1015    4.7536    5.1217    5.2715    5.3104    5.4131    5.4975    5.5737    5.6530    5.8602
  0.3815  -12.6994  -12.4654  -12.3411  -12.1679  -12.1411  -12.1063  -12.0439  -12.0015  -11.9320  -11.9097  -11.7670  -11.7113   -7.0791   -7.0598   -7.0199   -6.9950   -6.9641   -6.9118   -6.8883   -6.8473   -6.7223   -6.6287   -4.7173   -4.4031   -4.1931   -3.9022   -3.7627   -3.5827   -3.3778   -3.3305   -3.1491   -3.0880   -2.8363   -2.8230   -2.7365   -2.5831   -2.4558   -2.4317   -2.2125   -2.1267   -2.0450   -1.9003   -1.7521   -1.6504   -1.5664   -1.5374   -1.4033   -1.3766   -1.2856   -1.2177   -1.1048   -1.0551   -0.9989   -0.8334   -0.7466   -0.6385   -0.6215   -0.5116    0.4515    0.5657    0.6406    0.6988    1.5154    1.6499    1.7344    1.8114    1.8404    1.9021    3.3182    3.8922    4.0912    4.7633    5.1481    5.2718    5.3315    5.3931    5.5042    5.5763    5.6330    5.8381
  0.3918  -12.6909  -12.4568  -12.3504  -12.1640  -12.1418  -12.1159  -12.0473  -12.0022  -11.9280  -11.9103  -11.7707  -11.7119   -7.0795   -7.0603   -7.0199   -6.9952   -6.9641   -6.9115   -6.8883   -6.8473   -6.7230   -6.6283   -4.7096   -4.3971   -4.1949   -3.9019   -3.7650   -3.5842   -3.3700   -3.3204   -3.1507   -3.0771   -2.8382   -2.8184   -2.7252   -2.5817   -2.4677   -2.4256   -2.2231   -2.1433   -2.0534   -1.8937   -1.7519   -1.6595   -1.5717   -1.5329   -1.4016   -1.3650   -1.2802   -1.2149   -1.1037   -1.0623   -1.0041   -0.8384   -0.7393   -0.6490   -0.6244   -0.5082    0.4505    0.5649    0.6411    0.6931    1.5127    1.6474    1.7360    1.8147    1.8411    1.9029    3.3111    3.8946    4.0812    4.7720    5.1755    5.2710    5.3548    5.3734    5.5104    5.5800    5.6139    5.8123
  0.4021  -12.6826  -12.4484  -12.3596  -12.1601  -12.1424  -12.1253  -12.0507  -12.0028  -11.9246  -11.9103  -11.7744  -11.7124   -7.0799   -7.0608   -7.0199   -6.9953   -6.9640   -6.9111   -6.8882   -6.8473   -6.7236   -6.6280   -4.7023   -4.3915   -4.1965   -3.9016   -3.7670   -3.5856   -3.3625   -3.3101   -3.1526   -3.0657   -2.8451   -2.8094   -2.7141   -2.5809   -2.4800   -2.4205   -2.2327   -2.1600   -2.0607   -1.8885   -1.7524   -1.6685   -1.5758   -1.5283   -1.4019   -1.3517   -1.2741   -1.2121   -1.1024   -1.0685   -1.0099   -0.8430   -0.7336   -0.6583   -0.6268   -0.5048    0.4496    0.5641    0.6416    0.6880    1.5103    1.6448    1.7376    1.8175    1.8420    1.9035    3.3040    3.8970    4.0716    4.7799    5.2037    5.2698    5.3536    5.3807    5.5158    5.5818    5.5982    5.7898
  0.4125  -12.6745  -12.4402  -12.3684  -12.1565  -12.1428  -12.1343  -12.0541  -12.0034  -11.9219  -11.9096  -11.7780  -11.7128   -7.0802   -7.0612   -7.0200   -6.9954   -6.9640   -6.9109   -6.8882   -6.8473   -6.7241   -6.6277   -4.6955   -4.3863   -4.1981   -3.9012   -3.7689   -3.5869   -3.3552   -3.3000   -3.1548   -3.0537   -2.8528   -2.8004   -2.7033   -2.5813   -2.4913   -2.4174   -2.2412   -2.1761   -2.0669   -1.8851   -1.7532   -1.6768   -1.5783   -1.5235   -1.4030   -1.3383   -1.2674   -1.2095   -1.1013   -1.0735   -1.0163   -0.8470   -0.7298   -0.6659   -0.6288   -0.5014    0.4487    0.5631    0.6421    0.6834    1.5082    1.6423    1.7392    1.8197    1.8433    1.9039    3.2970    3.8993    4.0625    4.7869    5.2319    5.2688    5.3360    5.4073    5.5206    5.5718    5.5959    5.7688
  0.4228  -12.6667  -12.4323  -12.3768  -12.1533  -12.1434  -12.1424  -12.0573  -12.0039  -11.9203  -11.9079  -11.7815  -11.7133   -7.0805   -7.0616   -7.0200   -6.9955   -6.9639   -6.9107   -6.8881   -6.8473   -6.7247   -6.6274   -4.6893   -4.3817   -4.1996   -3.9009   -3.7706   -3.5881   -3.3483   -3.2902   -3.1572   -3.0413   -2.8608   -2.7920   -2.6931   -2.5833   -2.5002   -2.4165   -2.2486   -2.1911   -2.0721   -1.8837   -1.7543   -1.6841   -1.5795   -1.5188   -1.4047   -1.3251   -1.2601   -1.2073   -1.1012   -1.0769   -1.0230   -0.8503   -0.7288   -0.6711   -0.6305   -0.4981    0.4478    0.5622    0.6426    0.6794    1.5064    1.6398    1.7408    1.8214    1.8448    1.9042    3.2904    3.9014    4.0540    4.7931    5.2545    5.2736    5.3200    5.4352    5.5248    5.5563    5.6004    5.7492
  0.4331  -12.6594  -12.4249  -12.3846  -12.1512  -12.1506  -12.1423  -12.0605  -12.0044  -11.9196  -11.9055  -11.7848  -11.7136   -7.0808   -7.0619   -7.0200   -6.9956   -6.9638   -6.9105   -6.8881   -6.8473   -6.7251   -6.6272   -4.6836   -4.3775   -4.2010   -3.9005   -3.7720   -3.5892   -3.3417   -3.2809   -3.1598   -3.0285   -2.8688   -2.7844   -2.6840   -2.5871   -2.5059   -2.4179   -2.2555   -2.2042   -2.0761   -1.8841   -1.7556   -1.6902   -1.5794   -1.5143   -1.4068   -1.3126   -1.2523   -1.2057   -1.1025   -1.0783   -1.0299   -0.8529   -0.7306   -0.6735   -0.6319   -0.4951    0.4469    0.5612    0.6429    0.6761    1.5049    1.6375    1.7424    1.8225    1.8466    1.9044    3.2842    3.9035    4.0462    4.7986    5.2576    5.2980    5.3064    5.4639    5.5284    5.5415    5.6058    5.7309
  0.4434  -12.6527  -12.4180  -12.3919  -12.1586  -12.1490  -12.1410  -12.0636  -12.0048  -11.9194  -11.9028  -11.7878  -11.7139   -7.0811   -7.0621   -7.0201   -6.9957   -6.9637   -6.9103   -6.8880   -6.8473   -6.7255   -6.6270   -4.6787   -4.3739   -4.2022   -3.9002   -3.7733   -3.5901   -3.3356   -3.2725   -3.1624   -3.0153   -2.8771   -2.7777   -2.6765   -2.5918   -2.5082   -2.4214   -2.2626   -2.2144   -2.0792   -1.8862   -1.7569   -1.6950   -1.5783   -1.5101   -1.4093   -1.3009   -1.2442   -1.2048   -1.1054   -1.0780   -1.0367   -0.8548   -0.7348   -0.6737   -0.6331   -0.4923    0.4461    0.5602    0.6432    0.6733    1.5036    1.6353    1.7439    1.8232    1.8485    1.9044    3.2786    3.9053    4.0393    4.8034    5.2545    5.2954    5.3283    5.4924    5.5285    5.5320    5.6111    5.7132
  0.4537  -12.6466  -12.4118  -12.3984  -12.1653  -12.1483  -12.1390  -12.0664  -12.0051  -11.9195  -11.9000  -11.7906  -11.7142   -7.0813   -7.0623   -7.0201   -6.9958   -6.9636   -6.9103   -6.8880   -6.8473   -6.7259   -6.6268   -4.6744   -4.3708   -4.2033   -3.8999   -3.7744   -3.5909   -3.3301   -3.2650   -3.1649   -3.0019   -2.8856   -2.7720   -2.6716   -2.5959   -2.5077   -2.4267   -2.2703   -2.2213   -2.0814   -1.8894   -1.7583   -1.6986   -1.5764   -1.5062   -1.4121   -1.2902   -1.2358   -1.2046   -1.1093   -1.0768   -1.0429   -0.8560   -0.7401   -0.6725   -0.6341   -0.4898    0.4453    0.5593    0.6432    0.6713    1.5025    1.6333    1.7453    1.8234    1.8506    1.9043    3.2737    3.9070    4.0332    4.8074    5.2499    5.2872    5.3597    5.5114    5.5241    5.5384    5.6160    5.6937
  0.4640  -12.6413  -12.4064  -12.4040  -12.1711  -12.1480  -12.1368  -12.0689  -12.0054  -11.9197  -11.8976  -11.7931  -11.7145   -7.0815   -7.0624   -7.0202   -6.9958   -6.9635   -6.9102   -6.8879   -6.8473   -6.7262   -6.6267   -4.6708   -4.3682   -4.2042   -3.8996   -3.7752   -3.5916   -3.3253   -3.2586   -3.1673   -2.9883   -2.8946   -2.7673   -2.6697   -2.5980   -2.5052   -2.4331   -2.2785   -2.2252   -2.0829   -1.8932   -1.7596   -1.7012   -1.5742   -1.5027   -1.4149   -1.2807   -1.2276   -1.2050   -1.1137   -1.0752   -1.0483   -0.8567   -0.7456   -0.6706   -0.6350   -0.4878    0.4446    0.5585    0.6430    0.6700    1.5017    1.6316    1.7465    1.8235    1.8526    1.9040    3.2695    3.9084    4.0282    4.8106    5.2448    5.2815    5.3915    5.5049    5.5313    5.5603    5.6207    5.6692
  0.4743  -12.6371  -12.4086  -12.4020  -12.1758  -12.1480  -12.1348  -12.0710  -12.0056  -11.9198  -11.8955  -11.7951  -11.7146   -7.0817   -7.0625   -7.0202   -6.9959   -6.9634   -6.9102   -6.8879   -6.8473   -6.7264   -6.6266   -4.6680   -4.3662   -4.2049   -3.8994   -3.7759   -3.5922   -3.3213   -3.2536   -3.1693   -2.9748   -2.9040   -2.7636   -2.6706   -2.5976   -2.5016   -2.4400   -2.2863   -2.2270   -2.0839   -1.8968   -1.7606   -1.7030   -1.5720   -1.4997   -1.4176   -1.2728   -1.2202   -1.2056   -1.1182   -1.0738   -1.0527   -0.8570   -0.7505   -0.6688   -0.6358   -0.4861    0.4440    0.5578    0.6426    0.6693    1.5011    1.6302    1.7476    1.8233    1.8544    1.9036    3.2662    3.9095    4.0242    4.8132    5.2400    5.2778    5.4234    5.4976    5.5334    5.5884    5.6254    5.6379
  0.4846  -12.6339  -12.4120  -12.3988  -12.1793  -12.1480  -12.1332  -12.0726  -12.0058  -11.9200  -11.8939  -11.7966  -11.7148   -7.0819   -7.0625   -7.0203   -6.9960   -6.9633   -6.9102   -6.8879   -6.8472   -6.7265   -6.6265   -4.6660   -4.3648   -4.2055   -3.8992   -3.7763   -3.5926   -3.3183   -3.2499   -3.1709   -2.9617   -2.9139   -2.7610   -2.6729   -2.5959   -2.4976   -2.4466   -2.2926   -2.2276   -2.0845   -1.8999   -1.7615   -1.7041   -1.5703   -1.4972   -1.4199   -1.2668   -1.2145   -1.2060   -1.1222   -1.0726   -1.0559   -0.8573   -0.7542   -0.6672   -0.6366   -0.4849    0.4435    0.5572    0.6419    0.6694    1.5007    1.6290    1.7484    1.8229    1.8562    1.9031    3.2638    3.9103    4.0214    4.8151    5.2361    5.2755    5.4546    5.4924    5.5339    5.6046    5.6116    5.6375
  0.4949  -12.6319  -12.4141  -12.3967  -12.1815  -12.1481  -12.1321  -12.0737  -12.0059  -11.9200  -11.8930  -11.7975  -11.7148   -7.0820   -7.0625   -7.0204   -6.9961   -6.9632   -6.9102   -6.8879   -6.8472   -6.7266   -6.6265   -4.6647   -4.3639   -4.2058   -3.8991   -3.7766   -3.5928   -3.3163   -3.2477   -3.1719   -2.9494   -2.9241   -2.7594   -2.6750   -2.5942   -2.4938   -2.4518   -2.2967   -2.2277   -2.0851   -1.9018   -1.7620   -1.7047   -1.5692   -1.4953   -1.4215   -1.2630   -1.2117   -1.2054   -1.1249   -1.0718   -1.0578   -0.8577   -0.7563   -0.6660   -0.6372   -0.4842    0.4431    0.5567    0.6410    0.6701    1.5005    1.6283    1.7490    1.8224    1.8577    1.9025    3.2623    3.9108    4.0197    4.8162    5.2336    5.2743    5.4812    5.4915    5.5323    5.5781    5.6203    5.6594
  0.5053  -12.6312  -12.4148  -12.3961  -12.1822  -12.1481  -12.1318  -12.0740  -12.0059  -11.9201  -11.8926  -11.7978  -11.7149   -7.0821   -7.0623   -7.0204   -6.9962   -6.9630   -6.9103   -6.8880   -6.8471   -6.7266   -6.6266   -4.6643   -4.3637   -4.2060   -3.8990   -3.7766   -3.5930   -3.3156   -3.2470   -3.1722   -2.9424   -2.9304   -2.7590   -2.6760   -2.5935   -2.4915   -2.4545   -2.2982   -2.2275   -2.0856   -1.9023   -1.7622   -1.7048   -1.5691   -1.4943   -1.4221   -1.2618   -1.2111   -1.2050   -1.1253   -1.0714   -1.0585   -0.8583   -0.7566   -0.6655   -0.6377   -0.4839    0.4429    0.5563    0.6400    0.6713    1.5005    1.6279    1.7493    1.8219    1.8589    1.9019    3.2618    3.9110    4.0191    4.8166    5.2328    5.2738    5.4859    5.5018    5.5289    5.5655    5.6254    5.6813
  0.5053  -12.6312  -12.4148  -12.3961  -12.1822  -12.1481  -12.1318  -12.0740  -12.0059  -11.9201  -11.8926  -11.7978  -11.7149   -7.0821   -7.0623   -7.0204   -6.9962   -6.9630   -6.9103   -6.8880   -6.8471   -6.7266   -6.6266   -4.6643   -4.3637   -4.2060   -3.8990   -3.7766   -3.5930   -3.3156   -3.2470   -3.1722   -2.9424   -2.9304   -2.7590   -2.6760   -2.5935   -2.4915   -2.4545   -2.2982   -2.2275   -2.0856   -1.9023   -1.7622   -1.7048   -1.5691   -1.4943   -1.4221   -1.2618   -1.2111   -1.2050   -1.1253   -1.0714   -1.0585   -0.8583   -0.7566   -0.6655   -0.6377   -0.4839    0.4429    0.5563    0.6400    0.6713    1.5005    1.6279    1.7493    1.8219    1.8589    1.9019    3.2618    3.9110    4.0191    4.8166    5.2328    5.2738    5.4859    5.5018    5.5289    5.5656    5.6244    5.6785
  0.5112  -12.6312  -12.4148  -12.3960  -12.1822  -12.1481  -12.1318  -12.0740  -12.0059  -11.9201  -11.8926  -11.7978  -11.7149   -7.0818   -7.0628   -7.0205   -6.9960   -6.9629   -6.9104   -6.8880   -6.8470   -6.7266   -6.6266   -4.6642   -4.3635   -4.2061   -3.8991   -3.7765   -3.5929   -3.3156   -3.2471   -3.1724   -2.9425   -2.9303   -2.7593   -2.6758   -2.5934   -2.4924   -2.4539   -2.2982   -2.2275   -2.0854   -1.9021   -1.7625   -1.7049   -1.5691   -1.4939   -1.4222   -1.2618   -1.2110   -1.2052   -1.1251   -1.0719   -1.0579   -0.8587   -0.7564   -0.6660   -0.6372   -0.4842    0.4431    0.5564    0.6406    0.6706    1.5003    1.6278    1.7498    1.8233    1.8577    1.9016    3.2619    3.9104    4.0192    4.8158    5.2327    5.2733    5.4859    5.5023    5.5285    5.5649    5.6229    5.6762
  0.5172  -12.6310  -12.4149  -12.3959  -12.1823  -12.1482  -12.1317  -12.0740  -12.0060  -11.9203  -11.8925  -11.7979  -11.7149   -7.0815   -7.0632   -7.0205   -6.9958   -6.9628   -6.9105   -6.8881   -6.8469   -6.7268   -6.6265   -4.6638   -4.3630   -4.2063   -3.8993   -3.7760   -3.5926   -3.3158   -3.2474   -3.1728   -2.9429   -2.9303   -2.7604   -2.6751   -2.5929   -2.4948   -2.4522   -2.2980   -2.2273   -2.0853   -1.9014   -1.7634   -1.7049   -1.5687   -1.4929   -1.4223   -1.2618   -1.2109   -1.2062   -1.1238   -1.0732   -1.0564   -0.8600   -0.7555   -0.6667   -0.6362   -0.4849    0.4434    0.5565    0.6406    0.6707    1.5001    1.6276    1.7503    1.8247    1.8565    1.9014    3.2622    3.9089    4.0194    4.8135    5.2325    5.2719    5.4860    5.5037    5.5275    5.5626    5.6219    5.6765
  0.5231  -12.6308  -12.4150  -12.3956  -12.1824  -12.1484  -12.1316  -12.0740  -12.0060  -11.9205  -11.8924  -11.7979  -11.7149   -7.0812   -7.0636   -7.0205   -6.9956   -6.9627   -6.9106   -6.8882   -6.8466   -6.7271   -6.6264   -4.6631   -4.3623   -4.2068   -3.8996   -3.7753   -3.5922   -3.3161   -3.2479   -3.1734   -2.9437   -2.9301   -2.7622   -2.6741   -2.5922   -2.4983   -2.4498   -2.2977   -2.2271   -2.0852   -1.9003   -1.7651   -1.7048   -1.5679   -1.4914   -1.4224   -1.2621   -1.2112   -1.2074   -1.1216   -1.0748   -1.0543   -0.8620   -0.7542   -0.6677   -0.6348   -0.4860    0.4439    0.5567    0.6402    0.6716    1.5000    1.6275    1.7506    1.8261    1.8554    1.9013    3.2626    3.9063    4.0199    4.8097    5.2320    5.2696    5.4862    5.5061    5.5259    5.5591    5.6201    5.6773
  0.5291  -12.6304  -12.4152  -12.3952  -12.1826  -12.1487  -12.1315  -12.0740  -12.0061  -11.9208  -11.8923  -11.7980  -11.7149   -7.0810   -7.0640   -7.0205   -6.9954   -6.9626   -6.9106   -6.8884   -6.8463   -6.7275   -6.6262   -4.6622   -4.3611   -4.2074   -3.9000   -3.7743   -3.5917   -3.3165   -3.2487   -3.1743   -2.9447   -2.9300   -2.7645   -2.6728   -2.5913   -2.5023   -2.4473   -2.2974   -2.2266   -2.0852   -1.8987   -1.7675   -1.7046   -1.5667   -1.4895   -1.4225   -1.2626   -1.2124   -1.2081   -1.1187   -1.0767   -1.0519   -0.8647   -0.7524   -0.6687   -0.6330   -0.4874    0.4444    0.5568    0.6392    0.6731    1.5000    1.6273    1.7509    1.8273    1.8544    1.9012    3.2632    3.9028    4.0205    4.8045    5.2314    5.2665    5.4863    5.5093    5.5238    5.5544    5.6187    5.6814
  0.5350  -12.6299  -12.4155  -12.3947  -12.1828  -12.1491  -12.1314  -12.0740  -12.0062  -11.9212  -11.8920  -11.7982  -11.7149   -7.0808   -7.0643   -7.0205   -6.9952   -6.9625   -6.9107   -6.8886   -6.8460   -6.7281   -6.6259   -4.6610   -4.3597   -4.2082   -3.9006   -3.7730   -3.5910   -3.3170   -3.2496   -3.1754   -2.9460   -2.9299   -2.7673   -2.6713   -2.5904   -2.5063   -2.4450   -2.2970   -2.2258   -2.0852   -1.8968   -1.7707   -1.7040   -1.5653   -1.4871   -1.4226   -1.2634   -1.2145   -1.2078   -1.1153   -1.0786   -1.0493   -0.8680   -0.7503   -0.6698   -0.6311   -0.4893    0.4451    0.5569    0.6379    0.6752    1.5001    1.6271    1.7510    1.8285    1.8535    1.9011    3.2640    3.8983    4.0213    4.7979    5.2306    5.2625    5.4865    5.5131    5.5213    5.5490    5.6175    5.6865
  0.5410  -12.6293  -12.4158  -12.3942  -12.1831  -12.1495  -12.1312  -12.0740  -12.0063  -11.9217  -11.8918  -11.7983  -11.7150   -7.0807   -7.0646   -7.0205   -6.9950   -6.9624   -6.9107   -6.8889   -6.8456   -6.7288   -6.6257   -4.6596   -4.3580   -4.2092   -3.9013   -3.7713   -3.5901   -3.3177   -3.2508   -3.1767   -2.9475   -2.9299   -2.7706   -2.6695   -2.5896   -2.5100   -2.4429   -2.2968   -2.2248   -2.0852   -1.8944   -1.7747   -1.7031   -1.5637   -1.4842   -1.4227   -1.2647   -1.2168   -1.2072   -1.1114   -1.0806   -1.0466   -0.8717   -0.7480   -0.6708   -0.6290   -0.4915    0.4459    0.5571    0.6364    0.6777    1.5003    1.6269    1.7511    1.8296    1.8528    1.9010    3.2650    3.8928    4.0223    4.7900    5.2296    5.2580    5.4865    5.5165    5.5192    5.5432    5.6163    5.6928
  0.5469  -12.6286  -12.4162  -12.3935  -12.1834  -12.1501  -12.1310  -12.0740  -12.0065  -11.9223  -11.8915  -11.7985  -11.7150   -7.0806   -7.0648   -7.0204   -6.9948   -6.9623   -6.9108   -6.8892   -6.8451   -6.7295   -6.6253   -4.6579   -4.3559   -4.2104   -3.9022   -3.7694   -3.5891   -3.3185   -3.2522   -3.1782   -2.9492   -2.9299   -2.7741   -2.6677   -2.5891   -2.5131   -2.4413   -2.2967   -2.2234   -2.0851   -1.8916   -1.7794   -1.7018   -1.5620   -1.4809   -1.4227   -1.2664   -1.2190   -1.2064   -1.1074   -1.0825   -1.0437   -0.8758   -0.7456   -0.6717   -0.6268   -0.4941    0.4468    0.5572    0.6348    0.6805    1.5006    1.6266    1.7511    1.8305    1.8522    1.9010    3.2661    3.8864    4.0234    4.7808    5.2284    5.2528    5.4865    5.5144    5.5216    5.5381    5.6153    5.7018
  0.5529  -12.6279  -12.4166  -12.3927  -12.1837  -12.1507  -12.1307  -12.0740  -12.0066  -11.9230  -11.8911  -11.7987  -11.7151   -7.0806   -7.0650   -7.0203   -6.9947   -6.9622   -6.9108   -6.8896   -6.8445   -6.7304   -6.6249   -4.6559   -4.3536   -4.2117   -3.9032   -3.7672   -3.5879   -3.3194   -3.2538   -3.1799   -2.9512   -2.9299   -2.7778   -2.6658   -2.5893   -2.5153   -2.4402   -2.2970   -2.2216   -2.0849   -1.8886   -1.7848   -1.7000   -1.5602   -1.4773   -1.4227   -1.2686   -1.2208   -1.2054   -1.1034   -1.0844   -1.0408   -0.8801   -0.7431   -0.6724   -0.6246   -0.4970    0.4477    0.5574    0.6331    0.6836    1.5010    1.6264    1.7511    1.8312    1.8518    1.9011    3.2674    3.8792    4.0247    4.7705    5.2269    5.2471    5.4864    5.5107    5.5213    5.5371    5.6148    5.7073
  0.5588  -12.6270  -12.4171  -12.3918  -12.1842  -12.1513  -12.1304  -12.0740  -12.0068  -11.9238  -11.8907  -11.7989  -11.7151   -7.0806   -7.0651   -7.0202   -6.9945   -6.9621   -6.9107   -6.8900   -6.8439   -6.7314   -6.6245   -4.6537   -4.3509   -4.2133   -3.9043   -3.7648   -3.5866   -3.3204   -3.2556   -3.1818   -2.9535   -2.9301   -2.7817   -2.6638   -2.5903   -2.5163   -2.4396   -2.2976   -2.2194   -2.0845   -1.8853   -1.7909   -1.6978   -1.5584   -1.4734   -1.4226   -1.2713   -1.2221   -1.2042   -1.0994   -1.0863   -1.0379   -0.8845   -0.7406   -0.6729   -0.6224   -0.5001    0.4488    0.5576    0.6314    0.6868    1.5015    1.6261    1.7509    1.8318    1.8516    1.9011    3.2689    3.8712    4.0262    4.7592    5.2252    5.2411    5.4862    5.5064    5.5163    5.5412    5.6144    5.7077
